sim_time,value_0,value_1,value_2
41.488,0.008006264,0.0072932565,-0.0055533196
41.504,0.008702367,0.007862291,-0.004879687
41.52,0.009310833,0.008352008,-0.0041595376
41.536,0.009827277,0.008758107,-0.00338765
41.552,0.01024367,0.009076193,-0.0025617
41.568,0.010553072,0.009303029,-0.0016803504
41.584,0.010755736,0.00943647,-0.0007782101
41.6,0.010848885,0.009474907,0.00013455628
41.616,0.01083103,0.009417837,0.0010481958
41.632,0.010701995,0.009265795,0.0019530524
41.648,0.010462919,0.009020317,0.0028396407
41.664,0.010121853,0.00868368,0.0036582192
41.68,0.009676195,0.008258955,0.0044385386
41.696,0.009128854,0.0077499757,0.005156639
41.712,0.08589787,0.0045874794,0.111385584
41.728,0.08290447,0.0055292193,0.21193352
41.744,0.07778256,0.008878835,0.31079775
41.76,0.06558386,0.020419465,0.38276365
41.776,0.056413013,0.027842522,0.44281143
41.792,0.050355762,0.030843116,0.49765038
41.808,0.0454794,0.031745262,0.54892236
41.824,-0.086463585,0.028350942,0.54863966
41.84,-0.17046952,0.013493774,0.51749206
41.856,-0.19513687,0.008209962,0.42862606
41.872,-0.19898543,0.005932457,0.3223752
41.888,-0.20328122,0.0029877026,0.21499193
41.904,-0.20777717,-0.0003881191,0.10671482
41.92,-0.21133697,-0.0033131957,0.0103185605
41.936,-0.20666072,-0.0043507786,0.0064340197
41.952,-0.20215455,-0.0052453303,0.0059766034
41.968,-0.19775993,-0.0060394676,0.0055203894
41.984,-0.19347428,-0.006742257,0.005012495
42.0,-0.18929455,-0.007358286,0.0044490467
42.016,-0.105200484,-0.008029907,0.11615106
42.032000000000004,-0.08972479,-0.008753139,0.2209556
42.048,-0.07425233,-0.00963219,0.3253278
42.064,-0.058863476,-0.0105867125,0.42911574
42.08,-0.14136054,-0.010252677,0.32394746
42.096000000000004,-0.14676261,-0.010250926,0.2168441
42.112,-0.15231241,-0.009749862,0.1098833
42.128,-0.15797235,-0.008697114,0.0029769351
42.144,-0.15473664,-0.00852819,-0.0028291063
42.160000000000004,-0.15127124,-0.00834002,-0.0037000903
42.176,-0.14789811,-0.0080298325,-0.004459591
42.192,-0.14462134,-0.00761315,-0.005169354
42.208,-0.14143884,-0.0071023395,-0.00584917
42.224000000000004,-0.13834505,-0.006508454,-0.0064747985
42.24,-0.13533859,-0.00584113,-0.007039918
42.256,-0.13241816,-0.0051093493,-0.0075386357
42.272,-0.06407293,-0.0057546115,-0.048156075
42.288000000000004,-0.04642225,-0.0005668565,-0.03367627
42.304,-0.021381281,-0.0013307481,-0.011120975
42.32,0.060680024,-0.005130971,0.09778226
42.336,0.07480105,-0.007964667,0.2003149
42.352000000000004,0.0889186,-0.010236358,0.30193225
42.368,0.008354259,-0.0055198474,0.19693477
42.384,0.0030529932,-0.001188969,0.09251109
42.4,-0.0013236216,0.002991504,-0.006321483
42.416000000000004,0.0018267018,0.004133865,-0.008633289
42.432,0.004658985,0.0050060097,-0.00848448
42.448,0.0074496083,0.005764898,-0.0077764257
42.464,0.010230848,0.006453333,-0.0069018
42.480000000000004,0.013031291,0.0070903557,-0.0061694654
