sim_time,value_0,value_1
52.0,6.28,6.28
52.016,6.28,6.28
52.032000000000004,6.28,6.28
52.048,6.28,6.28
52.064,6.28,6.28
52.08,6.28,6.28
52.096000000000004,6.28,6.28
52.112,6.28,6.28
52.128,6.28,6.28
52.144,6.28,6.28
52.160000000000004,6.28,6.28
52.176,6.28,6.28
52.192,6.28,6.28
52.208,6.28,6.28
52.224000000000004,6.28,6.28
52.24,6.28,6.28
52.256,6.28,6.28
52.272,6.28,6.28
52.288000000000004,6.28,6.28
52.304,6.28,6.28
52.32,6.28,6.28
52.336,6.28,6.28
52.352000000000004,6.28,6.28
52.368,6.28,6.28
52.384,6.28,6.28
52.4,6.28,6.28
52.416000000000004,6.28,6.28
52.432,6.28,6.28
52.448,6.28,6.28
52.464,6.28,6.28
52.480000000000004,6.28,6.28
52.496,6.28,6.28
52.512,6.28,6.28
52.528,6.28,6.28
52.544000000000004,6.28,6.28
52.56,6.28,6.28
52.576,6.28,6.28
52.592,6.28,6.28
52.608000000000004,6.28,6.28
52.624,6.28,6.28
52.64,6.28,6.28
52.656,6.28,6.28
52.672000000000004,6.28,6.28
52.688,6.28,6.28
52.704,6.28,6.28
52.72,6.28,6.28
52.736000000000004,6.28,6.28
52.752,6.28,6.28
52.768,6.28,6.28
52.784,6.28,6.28
52.800000000000004,6.28,6.28
52.816,6.28,6.28
52.832,6.28,6.28
52.848,6.28,6.28
52.864000000000004,6.28,6.28
52.88,6.28,6.28
52.896,6.28,6.28
52.912,6.28,6.28
52.928000000000004,6.28,6.28
52.944,6.28,6.28
52.96,6.28,6.28
52.976,6.28,6.28
52.992000000000004,6.28,6.28
53.008,6.28,6.28
53.024,6.28,6.28
53.04,6.28,6.28
53.056000000000004,6.28,6.28
53.072,6.28,6.28
53.088,6.28,6.28
53.104,6.28,6.28
53.120000000000005,6.28,6.28
53.136,6.28,6.28
53.152,6.28,6.28
53.168,6.28,6.28
53.184000000000005,6.28,6.28
53.2,6.28,6.28
53.216,6.28,6.28
53.232,6.28,6.28
53.248000000000005,6.28,6.28
53.264,6.28,6.28
53.28,6.28,6.28
53.296,6.28,6.28
53.312,6.28,6.28
53.328,6.28,6.28
53.344,6.28,6.28
53.36,6.28,6.28
53.376,6.28,6.28
53.392,6.28,6.28
53.408,-6.28,6.28
53.424,-6.28,6.28
53.44,-6.28,6.28
53.456,6.28,6.28
53.472,6.28,6.28
53.488,6.28,6.28
53.504,-6.28,6.28
53.52,-6.28,6.28
53.536,-6.28,6.28
53.552,-6.28,6.28
53.568,-6.28,6.28
53.584,-6.28,6.28
53.6,-6.28,6.28
53.616,-6.28,6.28
53.632,-6.28,6.28
53.648,-6.28,6.28
53.664,-6.28,6.28
53.68,-6.28,6.28
53.696,-6.28,6.28
53.712,-6.28,6.28
53.728,6.28,6.28
53.744,6.28,6.28
53.76,6.28,6.28
53.776,6.28,6.28
53.792,6.28,6.28
53.808,6.28,6.28
53.824,6.28,6.28
53.84,6.28,6.28
53.856,6.28,6.28
53.872,6.28,6.28
53.888,6.28,6.28
53.904,6.28,6.28
53.92,6.28,6.28
53.936,6.28,6.28
53.952,6.28,6.28
53.968,6.28,6.28
53.984,6.28,6.28
54.0,6.28,6.28
54.016,6.28,6.28
54.032000000000004,-6.28,6.28
54.048,-6.28,6.28
54.064,-6.28,6.28
54.08,-6.28,6.28
54.096000000000004,-6.28,6.28
54.112,-6.28,6.28
54.128,-6.28,6.28
54.144,-6.28,6.28
54.160000000000004,-6.28,6.28
54.176,-6.28,6.28
54.192,-6.28,6.28
54.208,-6.28,6.28
54.224000000000004,-6.28,6.28
54.24,-6.28,6.28
54.256,-6.28,6.28
54.272,-6.28,6.28
54.288000000000004,-6.28,6.28
54.304,-6.28,6.28
54.32,-6.28,6.28
54.336,-6.28,6.28
54.352000000000004,-6.28,6.28
54.368,-6.28,6.28
54.384,-6.28,6.28
54.4,-6.28,6.28
54.416000000000004,-6.28,6.28
54.432,-6.28,6.28
54.448,6.28,6.28
54.464,6.28,6.28
54.480000000000004,0.0,0.0
54.496,0.0,0.0
54.512,0.0,0.0
54.528,0.0,0.0
54.544000000000004,0.0,0.0
54.56,0.0,0.0
54.576,0.0,0.0
54.592,0.0,0.0
54.608000000000004,0.0,0.0
54.624,0.0,0.0
54.64,0.0,0.0
54.656,0.0,0.0
54.672000000000004,0.0,0.0
54.688,0.0,0.0
54.704,0.0,0.0
54.72,0.0,0.0
54.736000000000004,0.0,0.0
54.752,0.0,0.0
54.768,0.0,0.0
54.784,0.0,0.0
54.800000000000004,0.0,0.0
54.816,0.0,0.0
54.832,0.0,0.0
54.848,0.0,0.0
54.864000000000004,0.0,0.0
54.88,0.0,0.0
54.896,0.0,0.0
54.912,0.0,0.0
54.928000000000004,0.0,0.0
54.944,0.0,0.0
54.96,0.0,0.0
54.976,0.0,0.0
54.992000000000004,0.0,0.0
55.008,0.0,0.0
55.024,0.0,0.0
55.04,0.0,0.0
55.056000000000004,0.0,0.0
